function;status;langcode
"rich_11_A";"guessed";"swe"
"rich_12_A";"checked";"swe"
"richard_PN";"checked";"swe"
"richmond_PN";"checked";"swe"
"richmond_upon_thames_PN";"checked";"swe"
"richness_1_N";"guessed";"swe"
"richness_2_N";"guessed";"swe"
"richness_3_N";"guessed";"swe"
"richness_4_N";"guessed";"swe"
"richness_5_N";"guessed";"swe"
"richness_6_N";"guessed";"swe"
"richness_7_N";"guessed";"swe"
"richweed_1_N";"not_defined";"swe"
"richweed_2_N";"not_defined";"swe"
"ricin_N";"not_defined";"swe"
"rick_1_N";"guessed";"swe"
"rick_2_N";"guessed";"swe"
"rick_PN";"checked";"swe"
"rick_1_V2";"not_defined";"swe"
"rick_2_V2";"not_defined";"swe"
"rickets_N";"checked";"swe"
"rickettsia_N";"guessed";"swe"
"rickettsial_A";"not_defined";"swe"
"rickettsialpox_N";"not_defined";"swe"
"rickety_1_A";"guessed";"swe"
"rickety_2_A";"guessed";"swe"
"rickety_3_A";"guessed";"swe"
"rickey_N";"not_defined";"swe"
"rickmansworth_PN";"checked";"swe"
"rickrack_1_N";"not_defined";"swe"
"rickshaw_1_N";"checked";"swe"
"ricky_PN";"checked";"swe"
"ricochet_N";"checked";"swe"
"ricochet_V";"not_defined";"swe"
"ricotta_N";"not_defined";"swe"
"rictus_N";"not_defined";"swe"
"rid_V2";"guessed";"swe"
"riddance_1_N";"not_defined";"swe"
"riddance_2_N";"checked";"swe"
"riddle_1_N";"checked";"swe"
"riddle_2_N";"checked";"swe"
"riddle_1_V2";"not_defined";"swe"
"riddle_2_V2";"not_defined";"swe"
"riddle_3_V2";"not_defined";"swe"
"riddle_4_V2";"not_defined";"swe"
"riddle_5_V2";"not_defined";"swe"
"riddle_6_V2";"not_defined";"swe"
"ride_1_N";"checked";"swe"
"ride_2_N";"guessed";"swe"
"ride_2_V";"guessed";"swe"
"ride_3_V";"guessed";"swe"
"ride_4_V";"guessed";"swe"
"ride_6_V";"guessed";"swe"
"ride_7_V";"guessed";"swe"
"ride_9_V";"guessed";"swe"
"ride_1_V2";"checked";"swe"
"ride_5_V2";"guessed";"swe"
"ride_6_V2";"guessed";"swe"
"ride_10_V2";"guessed";"swe"
"ride_12_V2";"guessed";"swe"
"ride_13_V2";"guessed";"swe"
"ride_14_V2";"guessed";"swe"
"ride_off_V";"guessed";"swe"
"ride_on_V2";"guessed";"swe"
"ride_out_V2";"guessed";"swe"
"ride_up_V";"guessed";"swe"
"ride_up_V2";"guessed";"swe"
"riderFem_1_N";"guessed";"swe"
"riderFem_2_N";"guessed";"swe"
"riderFem_3_N";"guessed";"swe"
"riderFem_4_N";"checked";"swe"
"riderMasc_1_N";"checked";"swe"
"riderMasc_2_N";"guessed";"swe"
"riderMasc_3_N";"guessed";"swe"
"riderMasc_4_N";"checked";"swe"
"riderless_A";"not_defined";"swe"
"ridge_1_N";"checked";"swe"
"ridge_2_N";"guessed";"swe"
"ridge_3_N";"guessed";"swe"
"ridge_4_N";"checked";"swe"
"ridge_5_N";"guessed";"swe"
"ridge_6_N";"guessed";"swe"
"ridge_1_V2";"not_defined";"swe"
"ridge_2_V2";"not_defined";"swe"
"ridge_3_V2";"not_defined";"swe"
"ridge_4_V2";"not_defined";"swe"
"ridge_5_V2";"not_defined";"swe"
"ridge_tile_N";"guessed";"swe"
"ridgeling_1_N";"not_defined";"swe"
"ridgepole_N";"guessed";"swe"
"ridicule_1_N";"guessed";"swe"
"ridicule_2_N";"guessed";"swe"
"ridicule_V2";"not_defined";"swe"
"ridiculous_1_A";"guessed";"swe"
"ridiculous_2_A";"checked";"swe"
"ridiculous_3_A";"guessed";"swe"
"riding_1_N";"checked";"swe"
"riding_2_N";"checked";"swe"
"riding_habit_N";"guessed";"swe"
"riding_lamp_N";"guessed";"swe"
"riding_light_N";"guessed";"swe"
"riding_master_N";"guessed";"swe"
"riding_school_N";"guessed";"swe"
"ridley_N";"not_defined";"swe"
"riel_N";"not_defined";"swe"
"riesling_1_N";"not_defined";"swe"
"riesling_2_N";"not_defined";"swe"
"rifampin_N";"not_defined";"swe"
"rife_1_A";"guessed";"swe"
"rife_2_A";"guessed";"swe"
"riff_1_N";"guessed";"swe"
"riff_2_N";"guessed";"swe"
"riff_raff_N";"not_defined";"swe"
"riffle_1_N";"not_defined";"swe"
"riffle_2_N";"not_defined";"swe"
"riffle_2_V";"not_defined";"swe"
"riffle_3_V";"not_defined";"swe"
"riffle_4_V";"not_defined";"swe"
"riffle_1_V2";"not_defined";"swe"
"riffle_2_V2";"not_defined";"swe"
"riffle_3_V2";"not_defined";"swe"
"riffle_4_V2";"not_defined";"swe"
"riffle_5_V2";"not_defined";"swe"
"rifle_N";"checked";"swe"
"rifle_1_V2";"not_defined";"swe"
"rifle_2_V2";"not_defined";"swe"
"rifle_range_1_N";"guessed";"swe"
"rifle_range_2_N";"guessed";"swe"
"rifle_shot_N";"guessed";"swe"
"riflebird_N";"not_defined";"swe"
"rifleman_1_N";"not_defined";"swe"
"rifleman_2_N";"not_defined";"swe"
"rift_1_N";"guessed";"swe"
"rift_2_N";"checked";"swe"
"rift_3_N";"guessed";"swe"
"rift_valley_N";"checked";"swe"
"rig_1_N";"guessed";"swe"
"rig_2_N";"guessed";"swe"
"rig_3_N";"guessed";"swe"
"rig_4_N";"guessed";"swe"
"rig_5_N";"not_defined";"swe"
"rig_6_N";"checked";"swe"
"rig_7_N";"guessed";"swe"
"rig_1_V2";"guessed";"swe"
"rig_2_V2";"guessed";"swe"
"rig_3_V2";"guessed";"swe"
"rig_4_V2";"guessed";"swe"
"riga_PN";"checked";"swe"
"rigatoni_N";"guessed";"swe"
"rigg_up_V";"not_defined";"swe"
"rigger_1_N";"guessed";"swe"
"rigger_2_N";"guessed";"swe"
"rigger_3_N";"guessed";"swe"
"rigger_4_N";"checked";"swe"
"rigging_1_N";"checked";"swe"
"rigging_2_N";"checked";"swe"
"right_3_Adv";"guessed";"swe"
"right_1_AdA";"checked";"swe"
"right_2_Adv";"guessed";"swe"
"right_4_Adv";"guessed";"swe"
"right_5_Adv";"guessed";"swe"
"right_7_Adv";"guessed";"swe"
"right_8_Adv";"guessed";"swe"
"right_9_Adv";"guessed";"swe"
"right_10_Adv";"guessed";"swe"
"right_1_A";"guessed";"swe"
"right_2_A";"checked";"swe"
"right_3_A";"guessed";"swe"
"right_4_A";"guessed";"swe"
"right_5_A";"checked";"swe"
"right_6_A";"guessed";"swe"
"right_7_A";"guessed";"swe"
"right_8_A";"guessed";"swe"
"right_9_A";"guessed";"swe"
"right_10_A";"guessed";"swe"
"right_11_A";"guessed";"swe"
"right_12_A";"guessed";"swe"
"right_13_A";"guessed";"swe"
"right_14_A";"guessed";"swe"
"right_15_A";"checked";"swe"
"right_Interj";"not_defined";"swe"
"right_1_N";"checked";"swe"
"right_2_N";"checked";"swe"
"right_3_N";"guessed";"swe"
"right_4_N";"guessed";"swe"
"right_5_N";"checked";"swe"
"right_6_N";"guessed";"swe"
"right_7_N";"guessed";"swe"
"right_8_N";"checked";"swe"
"right_1_V2";"guessed";"swe"
"right_2_V2";"guessed";"swe"
"right_3_V2";"guessed";"swe"
"right_4_V2";"checked";"swe"
"right_angled_A";"not_defined";"swe"
"right_down_A";"not_defined";"swe"
"right_down_Adv";"not_defined";"swe"
"right_hand_1_A";"not_defined";"swe"
"right_hand_2_A";"not_defined";"swe"
"right_hand_3_A";"not_defined";"swe"
"right_handed_1_A";"not_defined";"swe"
"right_handed_2_A";"not_defined";"swe"
"right_hander_1_N";"guessed";"swe"
"right_hander_2_N";"guessed";"swe"
"right_minded_A";"not_defined";"swe"
"right_of_Prep";"checked";"swe"
"right_turn_N";"checked";"swe"
"right_wing_N";"not_defined";"swe"
"right_winger_N";"not_defined";"swe"
"righteous_1_A";"guessed";"swe"
"righteous_2_A";"guessed";"swe"
"righteousness_N";"guessed";"swe"
"rightful_1_A";"guessed";"swe"
"rightful_2_A";"guessed";"swe"
"rightfulness_N";"guessed";"swe"
"rightish_A";"not_defined";"swe"
"rightism_N";"guessed";"swe"
"rightist_A";"not_defined";"swe"
"rightist_N";"guessed";"swe"
"rightmost_A";"not_defined";"swe"
"rightness_1_N";"guessed";"swe"
"rightness_2_N";"guessed";"swe"
"rightness_3_N";"guessed";"swe"
"rightness_4_N";"guessed";"swe"
"rigid_1_A";"guessed";"swe"
"rigid_2_A";"guessed";"swe"
"rigid_3_A";"guessed";"swe"
"rigid_4_A";"guessed";"swe"
"rigid_5_A";"guessed";"swe"
"rigidity_1_N";"guessed";"swe"
"rigidity_2_N";"guessed";"swe"
"rigmarole_1_N";"guessed";"swe"
"rigmarole_2_N";"guessed";"swe"
"rigor_mortis_1_N";"guessed";"swe"
"rigor_mortis_2_N";"guessed";"swe"
"rigorous_1_A";"guessed";"swe"
"rigorous_2_A";"checked";"swe"
"rigour_1_N";"guessed";"swe"
"rigour_2_N";"guessed";"swe"
"rigour_3_N";"checked";"swe"
"rigout_N";"not_defined";"swe"
"riihimäki_PN";"not_defined";"swe"
"rijeka_PN";"checked";"swe"
"rijsttaffel_1_N";"not_defined";"swe"
"rile_1_V2";"not_defined";"swe"
"rile_2_V2";"not_defined";"swe"
"rill_1_N";"not_defined";"swe"
"rill_2_N";"not_defined";"swe"
"rim_1_N";"guessed";"swe"
"rim_2_N";"guessed";"swe"
"rim_3_N";"guessed";"swe"
"rim_4_N";"checked";"swe"
"rim_5_N";"guessed";"swe"
"rim_1_V2";"not_defined";"swe"
"rim_2_V2";"not_defined";"swe"
"rim_3_V2";"not_defined";"swe"
"rima_N";"not_defined";"swe"
"rime_1_N";"guessed";"swe"
"rime_2_N";"guessed";"swe"
"rime_1_V2";"not_defined";"swe"
"rime_2_V2";"not_defined";"swe"
"rimini_PN";"checked";"swe"
"rimless_A";"not_defined";"swe"
"rimose_A";"not_defined";"swe"
"rimu_N";"not_defined";"swe"
"rind_N";"checked";"swe"
"rinderpest_N";"checked";"swe"
"ring_4_V2";"guessed";"swe"
"ring_3_V2";"guessed";"swe"
"ring_5_V2";"guessed";"swe"
"ring_6_V2";"guessed";"swe"
"ring_1_N";"checked";"swe"
"ring_2_N";"guessed";"swe"
"ring_3_N";"checked";"swe"
"ring_4_N";"guessed";"swe"
"ring_5_N";"guessed";"swe"
"ring_6_N";"checked";"swe"
"ring_7_N";"checked";"swe"
"ring_8_N";"checked";"swe"
"ring_9_N";"guessed";"swe"
"ring_1_V";"guessed";"swe"
"ring_2_V";"guessed";"swe"
"ring_3_V";"guessed";"swe"
"ring_armour_N";"not_defined";"swe"
"ring_back_V2";"checked";"swe"
"ring_finger_N";"checked";"swe"
"ring_in_V";"checked";"swe"
"ring_mail_N";"guessed";"swe"
"ring_off_V";"checked";"swe"
"ring_out_V";"guessed";"swe"
"ring_road_N";"guessed";"swe"
"ring_round_V";"checked";"swe"
"ring_up_V";"checked";"swe"
"ring_up_V2";"guessed";"swe"
"ring_with_V2";"checked";"swe"
"ringdove_1_N";"guessed";"swe"
"ringdove_2_N";"checked";"swe"
"ringer_1_N";"not_defined";"swe"
"ringer_2_N";"not_defined";"swe"
"ringer_3_N";"not_defined";"swe"
"ringer_4_N";"not_defined";"swe"
"ringgit_N";"not_defined";"swe"
"ringhals_1_N";"not_defined";"swe"
"ringing_1_N";"checked";"swe"
"ringing_2_N";"checked";"swe"
"ringing_3_N";"guessed";"swe"
"ringleader_N";"guessed";"swe"
"ringlet_1_N";"guessed";"swe"
"ringlet_2_N";"checked";"swe"
"ringlet_3_N";"guessed";"swe"
"ringlet_4_N";"checked";"swe"
"ringleted_A";"not_defined";"swe"
"ringlike_A";"not_defined";"swe"
"ringmaster_N";"checked";"swe"
"rings_N";"checked";"swe"
"ringside_N";"guessed";"swe"
"ringtail_1_N";"not_defined";"swe"
"ringtail_2_N";"not_defined";"swe"
"ringtail_3_N";"not_defined";"swe"
"ringtail_4_N";"not_defined";"swe"
"ringwood_PN";"checked";"swe"
"ringworm_N";"checked";"swe"
"rink_N";"checked";"swe"
"rinse_1_N";"guessed";"swe"
"rinse_2_N";"guessed";"swe"
"rinse_3_N";"guessed";"swe"
"rinse_4_N";"guessed";"swe"
"rinse_1_V2";"guessed";"swe"
"rinse_2_V2";"guessed";"swe"
"rinse_3_V2";"guessed";"swe"
"rio_de_janeiro_PN";"checked";"swe"
"riot_1_N";"guessed";"swe"
"riot_2_N";"checked";"swe"
"riot_3_N";"guessed";"swe"
"riot_4_N";"guessed";"swe"
"riot_1_V";"not_defined";"swe"
"riot_2_V";"not_defined";"swe"
"rioter_N";"checked";"swe"
"rioting_N";"guessed";"swe"
"riotous_1_A";"guessed";"swe"
"riotous_2_A";"guessed";"swe"
"riotous_3_A";"guessed";"swe"
"rip_1_N";"guessed";"swe"
"rip_2_N";"checked";"swe"
"rip_3_N";"guessed";"swe"
"rip_4_N";"guessed";"swe"
"rip_PN";"checked";"swe"
"rip_1_V";"guessed";"swe"
"rip_2_V";"guessed";"swe"
"rip_3_V";"guessed";"swe"
"rip_5_V";"guessed";"swe"
"rip_3_V2";"guessed";"swe"
"rip_4_V2";"guessed";"swe"
"rip_off_N";"guessed";"swe"
"rip_off_1_V2";"not_defined";"swe"
"rip_off_2_V2";"not_defined";"swe"
"rip_out_V";"guessed";"swe"
"rip_out_V2";"guessed";"swe"
"rip_roaring_A";"not_defined";"swe"
"riparian_A";"not_defined";"swe"
"ripcord_1_N";"guessed";"swe"
"ripcord_2_N";"guessed";"swe"
"ripe_1_A";"checked";"swe"
"ripe_2_A";"guessed";"swe"
"ripe_3_A";"checked";"swe"
"ripe_4_A";"guessed";"swe"
"ripe_5_A";"guessed";"swe"
"ripen_2_V";"checked";"swe"
"ripen_1_V2";"guessed";"swe"
"ripeness_N";"guessed";"swe"
"ripening_1_N";"checked";"swe"
"ripening_2_N";"guessed";"swe"
"ripley_PN";"checked";"swe"
"ripon_PN";"checked";"swe"
"riposte_1_N";"checked";"swe"
"riposte_2_N";"guessed";"swe"
"riposte_1_V";"not_defined";"swe"
"riposte_2_V";"not_defined";"swe"
"ripper_N";"guessed";"swe"
"ripple_1_N";"checked";"swe"
"ripple_2_N";"guessed";"swe"
"ripple_1_V";"guessed";"swe"
"ripple_2_V";"checked";"swe"
"ripple_1_V2";"guessed";"swe"
"ripsaw_N";"not_defined";"swe"
"riptide_1_N";"not_defined";"swe"
"riptide_2_N";"not_defined";"swe"
"risborough_PN";"checked";"swe"
"risca_PN";"checked";"swe"
"rise_1_N";"guessed";"swe"
"rise_2_N";"guessed";"swe"
"rise_3_N";"guessed";"swe"
"rise_4_N";"guessed";"swe"
"rise_5_N";"checked";"swe"
"rise_6_N";"guessed";"swe"
"rise_7_N";"guessed";"swe"
"rise_8_N";"guessed";"swe"
"rise_9_N";"guessed";"swe"
"rise_10_N";"guessed";"swe"
"rise_1_V";"checked";"swe"
"rise_2_V";"checked";"swe"
"rise_3_V";"guessed";"swe"
"rise_4_V";"guessed";"swe"
"rise_5_V";"guessed";"swe"
"rise_6_V";"guessed";"swe"
"rise_7_V";"guessed";"swe"
"rise_8_V";"guessed";"swe"
"rise_9_V";"guessed";"swe"
"rise_10_V";"checked";"swe"
"rise_11_V";"guessed";"swe"
"rise_12_V";"guessed";"swe"
"rise_13_V";"guessed";"swe"
"rise_14_V";"guessed";"swe"
"rise_15_V";"guessed";"swe"
"rise_16_V";"guessed";"swe"
"rise_5_V2";"guessed";"swe"
"rise_14_V2";"guessed";"swe"
"rise_17_V2";"guessed";"swe"
"riser_1_N";"guessed";"swe"
"riser_2_N";"guessed";"swe"
"riser_3_N";"guessed";"swe"
"rishton_PN";"checked";"swe"
"risibility_N";"guessed";"swe"
"risible_A";"not_defined";"swe"
"rising_1_A";"not_defined";"swe"
"rising_3_A";"not_defined";"swe"
"rising_4_A";"not_defined";"swe"
"rising_1_N";"guessed";"swe"
"rising_2_N";"checked";"swe"
"risk_1_N";"checked";"swe"
"risk_2_N";"checked";"swe"
"risk_3_N";"checked";"swe"
"risk_4_N";"checked";"swe"
"risk_2_V2";"guessed";"swe"
"risk_1_VV";"checked";"swe"
"risk_2_VV";"guessed";"swe"
"riskiness_N";"guessed";"swe"
"risklessness_N";"not_defined";"swe"
"risky_1_A";"guessed";"swe"
"risky_2_A";"guessed";"swe"
"risotto_N";"checked";"swe"
"risque_A";"checked";"swe"
"rissole_N";"not_defined";"swe"
"ristiina_PN";"not_defined";"swe"
"ristijärvi_PN";"not_defined";"swe"
"ristinummi_PN";"not_defined";"swe"
"rita_PN";"checked";"swe"
"rite_1_N";"checked";"swe"
"rite_2_N";"checked";"swe"
"ritonavir_N";"not_defined";"swe"
"ritual_1_A";"guessed";"swe"
"ritual_2_A";"guessed";"swe"
"ritual_1_N";"checked";"swe"
"ritual_2_N";"checked";"swe"
"ritual_3_N";"checked";"swe"
"ritualism_1_N";"checked";"swe"
"ritualism_2_N";"guessed";"swe"
"ritualist_1_N";"not_defined";"swe"
"ritualist_2_N";"not_defined";"swe"
"ritualistic_A";"checked";"swe"
"ritz_1_PN";"checked";"swe"
"ritz_2_N";"not_defined";"swe"
"ritz_3_N";"not_defined";"swe"
"ritzy_A";"not_defined";"swe"
"rival_A";"not_defined";"swe"
"rival_N";"checked";"swe"
"rival_1_V2";"not_defined";"swe"
"rival_2_V2";"not_defined";"swe"
"rivalry_N";"checked";"swe"
"rive_1_V";"not_defined";"swe"
"rive_1_V2";"not_defined";"swe"
"rive_2_V2";"not_defined";"swe"
"river_N";"checked";"swe"
"river_basin_N";"guessed";"swe"
"river_bed_N";"checked";"swe"
"riverbank_N";"guessed";"swe"
"riverside_N";"guessed";"swe"
"riverside_PN";"checked";"swe"
"rivet_1_N";"guessed";"swe"
"rivet_2_N";"guessed";"swe"
"rivet_1_V";"guessed";"swe"
"rivet_2_V";"checked";"swe"
"rivet_2_V2";"checked";"swe"
"rivet_3_V2";"guessed";"swe"
"riveter_1_N";"not_defined";"swe"
"riveter_2_N";"not_defined";"swe"
"riviera_PN";"checked";"swe"
"rivulet_N";"checked";"swe"
"rivulus_N";"not_defined";"swe"
"rly_N";"not_defined";"swe"
"rm_N";"not_defined";"swe"
"rn_1_PN";"checked";"swe"
"rn_2_N";"not_defined";"swe"
"roach_1_N";"guessed";"swe"
"roach_2_N";"guessed";"swe"
"roach_3_N";"guessed";"swe"
"roach_4_N";"guessed";"swe"
"roach_5_N";"checked";"swe"
"road_1_N";"checked";"swe"
"road_2_N";"guessed";"swe"
"road_book_N";"not_defined";"swe"
"road_hog_1_N";"checked";"swe"
"road_metal_N";"checked";"swe"
"road_sense_N";"guessed";"swe"
"roadbed_N";"checked";"swe"
"roadblock_1_N";"checked";"swe"
"roadblock_2_N";"checked";"swe"
"roadhouse_N";"not_defined";"swe"
"roadkill_N";"not_defined";"swe"
"roadless_A";"not_defined";"swe"
"roadman_1_N";"checked";"swe"
"roadman_2_N";"not_defined";"swe"
"roadmender_N";"not_defined";"swe"
"roadrunner_N";"not_defined";"swe"
"roads_N";"guessed";"swe"
"roadside_N";"checked";"swe"
"roadstead_N";"checked";"swe"
"roadster_1_N";"not_defined";"swe"
"roadster_2_N";"not_defined";"swe"
"roadway_N";"guessed";"swe"
"roadworthiness_N";"guessed";"swe"
"roadworthy_A";"not_defined";"swe"
"roam_V";"guessed";"swe"
"roam_V2";"guessed";"swe"
"roan_A";"not_defined";"swe"
"roan_1_N";"not_defined";"swe"
"roan_2_N";"not_defined";"swe"
"roar_1_N";"guessed";"swe"
"roar_2_N";"guessed";"swe"
"roar_3_N";"guessed";"swe"
"roar_1_V";"guessed";"swe"
"roar_2_V";"guessed";"swe"
"roar_3_V";"guessed";"swe"
"roar_4_V";"guessed";"swe"
"roar_5_V";"guessed";"swe"
"roar_6_V";"guessed";"swe"
"roar_6_V2";"guessed";"swe"
"roarer_N";"guessed";"swe"
"roaring_Adv";"guessed";"swe"
"roast_A";"not_defined";"swe"
"roast_1_N";"checked";"swe"
"roast_2_N";"checked";"swe"
"roast_1_V2";"not_defined";"swe"
"roast_2_V2";"not_defined";"swe"
"roaster_1_N";"not_defined";"swe"
"roaster_2_N";"not_defined";"swe"
"roaster_3_N";"not_defined";"swe"
"roaster_4_N";"not_defined";"swe"
"roasting_N";"guessed";"swe"
"rob_PN";"checked";"swe"
"rob_1_V2";"checked";"swe"
"rob_2_V2";"guessed";"swe"
"robalo_N";"not_defined";"swe"
"robber_N";"checked";"swe"
"robbery_1_N";"checked";"swe"
"robbery_2_N";"checked";"swe"
"robe_1_N";"checked";"swe"
"robe_2_N";"checked";"swe"
"robe_1_V";"not_defined";"swe"
"robe_1_V2";"not_defined";"swe"
"robe_2_V2";"not_defined";"swe"
"robert_PN";"guessed";"swe"
"robin_1_N";"checked";"swe"
"robin_2_N";"guessed";"swe"
"robin_PN";"checked";"swe"
"roble_1_N";"not_defined";"swe"
"roble_2_N";"not_defined";"swe"
"robot_N";"checked";"swe"
"robotic_1_A";"checked";"swe"
"robotic_2_A";"not_defined";"swe"
"robotics_N";"checked";"swe"
"robust_1_A";"guessed";"swe"
"robust_2_A";"guessed";"swe"
"robust_3_A";"guessed";"swe"
"robust_4_A";"guessed";"swe"
"robustness_1_N";"guessed";"swe"
"robustness_2_N";"guessed";"swe"
"roc_N";"not_defined";"swe"
"roccella_N";"not_defined";"swe"
"rochdale_PN";"checked";"swe"
"rochester_1_PN";"checked";"swe"
"rochester_2_PN";"checked";"swe"
"rock_'n_roll_N";"not_defined";"swe"
"rock_1_N";"checked";"swe"
"rock_2_N";"checked";"swe"
"rock_PN";"guessed";"swe"
"rock_4_N";"guessed";"swe"
"rock_5_N";"guessed";"swe"
"rock_6_N";"checked";"swe"
"rock_7_N";"checked";"swe"
"rock_1_V";"guessed";"swe"
"rock_2_V2";"guessed";"swe"
"rock_bottom_N";"not_defined";"swe"
"rock_cake_N";"guessed";"swe"
"rock_climbing_N";"guessed";"swe"
"rock_crystal_N";"guessed";"swe"
"rock_garden_N";"not_defined";"swe"
"rock_plant_N";"guessed";"swe"
"rock_salmon_N";"checked";"swe"
"rock_salt_N";"guessed";"swe"
"rockabilly_N";"not_defined";"swe"
"rocker_1_N";"not_defined";"swe"
"rocker_2_N";"checked";"swe"
"rocker_3_N";"checked";"swe"
"rocker_4_N";"checked";"swe"
"rocker_5_N";"not_defined";"swe"
"rocker_6_N";"not_defined";"swe"
"rocker_7_N";"not_defined";"swe"
"rockery_N";"checked";"swe"
"rocket_1_N";"checked";"swe"
"rocket_2_N";"checked";"swe"
"rocket_3_N";"checked";"swe"
"rocket_4_N";"checked";"swe"
"rocket_5_N";"checked";"swe"
"rocket_1_V";"not_defined";"swe"
"rocket_2_V";"not_defined";"swe"
"rocket_base_N";"guessed";"swe"
"rocket_range_N";"guessed";"swe"
"rocketry_N";"not_defined";"swe"
"rockfish_1_N";"not_defined";"swe"
"rockfish_2_N";"not_defined";"swe"
"rockfish_3_N";"not_defined";"swe"
"rockiness_N";"not_defined";"swe"
"rocking_chair_N";"checked";"swe"
"rocking_horse_N";"checked";"swe"
"rockrose_1_N";"checked";"swe"
"rockrose_2_N";"guessed";"swe"
"rockslide_N";"guessed";"swe"
"rockweed_N";"not_defined";"swe"
"rocky_1_A";"checked";"swe"
"rocky_2_A";"guessed";"swe"
"rocky_3_A";"guessed";"swe"
"rocky_4_A";"guessed";"swe"
"rococo_A";"not_defined";"swe"
"rococo_N";"checked";"swe"
"rod_1_N";"checked";"swe"
"rod_2_N";"guessed";"swe"
"rod_3_N";"guessed";"swe"
"rod_4_N";"guessed";"swe"
"rod_5_N";"checked";"swe"
"rod_6_N";"guessed";"swe"
"rod_PN";"checked";"swe"
"rodent_N";"checked";"swe"
"rodeo_1_N";"checked";"swe"
"rodeo_2_N";"checked";"swe"
"rodney_PN";"checked";"swe"
"rodomontade_1_N";"guessed";"swe"
"roe_1_N";"checked";"swe"
"roe_2_N";"checked";"swe"
"roe_3_N";"checked";"swe"
"roe_4_N";"checked";"swe"
"roebuck_N";"checked";"swe"
"roentgen_N";"checked";"swe"
"roentgen_PN";"checked";"swe"
"roentgenium_N";"checked";"swe"
"roentgenogram_N";"checked";"swe"
"roentgenographic_A";"not_defined";"swe"
"roentgenography_N";"checked";"swe"
"rofecoxib_N";"not_defined";"swe"
"rogation_N";"not_defined";"swe"
"roger_PN";"checked";"swe"
"rogue_N";"guessed";"swe"
"rogue_elephant_N";"checked";"swe"
"roguery_N";"guessed";"swe"
"roguish_1_A";"guessed";"swe"
"roguish_2_A";"guessed";"swe"
"roguishness_1_N";"guessed";"swe"
"roguishness_2_N";"guessed";"swe"
"roil_1_V2";"not_defined";"swe"
"roil_2_V2";"not_defined";"swe"
"roisterer_N";"not_defined";"swe"
"role_1_N";"checked";"swe"
"role_2_N";"checked";"swe"
"role_3_N";"guessed";"swe"
"role_4_N";"guessed";"swe"
"roleplaying_N";"checked";"swe"
"roll_1_N";"guessed";"swe"
"roll_2_N";"checked";"swe"
"roll_3_N";"guessed";"swe"
"roll_4_N";"guessed";"swe"
"roll_5_N";"guessed";"swe"
"roll_6_N";"guessed";"swe"
"roll_7_N";"checked";"swe"
"roll_8_N";"guessed";"swe"
"roll_9_N";"guessed";"swe"
"roll_10_N";"guessed";"swe"
"roll_11_N";"guessed";"swe"
"roll_12_N";"guessed";"swe"
"roll_13_N";"guessed";"swe"
"roll_14_N";"guessed";"swe"
"roll_15_N";"guessed";"swe"
"roll_1_V";"checked";"swe"
"roll_2_V";"guessed";"swe"
"roll_3_V";"checked";"swe"
"roll_5_V";"guessed";"swe"
"roll_7_V";"guessed";"swe"
"roll_9_V";"guessed";"swe"
"roll_10_V";"guessed";"swe"
"roll_11_V";"guessed";"swe"
"roll_12_V";"guessed";"swe"
"roll_13_V";"guessed";"swe"
"roll_16_V";"guessed";"swe"
"roll_17_V";"guessed";"swe"
"roll_18_V";"guessed";"swe"
"roll_4_V2";"guessed";"swe"
"roll_6_V2";"guessed";"swe"
"roll_8_V2";"guessed";"swe"
"roll_10_V2";"guessed";"swe"
"roll_14_V2";"guessed";"swe"
"roll_15_V2";"guessed";"swe"
"roll_back_V";"checked";"swe"
"roll_back_V2";"checked";"swe"
"roll_by_V";"checked";"swe"
"roll_call_N";"guessed";"swe"
"roll_down_V";"guessed";"swe"
